Year,Week_x,Day,Date,Time,Winner/tie,Loser/tie,PtsW,PtsL,YdsW,TOW,YdsL,TOL,TEAM_x,Year ,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,TEAM_Losing Team,Year _Losing Team,W-L-T_Losing Team,Power Index FPI_Losing Team,Power Index RK_Losing Team,Power Index TREND_Losing Team,Power Index OFF_Losing Team,Power Index DEF_Losing Team,Power Index ST_Losing Team,Ranks SOS_Losing Team,Ranks REM SOS_Losing Team,Ranks AVGWP_Losing Team,Week2,Home_Team,FinalName_538_Winner,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,Before Week_538_Winner,Year_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,FinalName_538_Loser,DIVISION_538_Loser,ELO WITH QB_538_Loser,ELO CHANGE_538_Loser,CURRENT QB ADJ_538_Loser,Points_Diff_538_Loser,Playoffs_Prob_538_Loser,Division_Prob_538_Loser,Bye_Prob_538_Loser,SB_Prob_538_Loser,REAL_WINS2_538_Loser,REAL_LOSSES2_538_Loser,REAL_TIES_538_Loser,Before Week_538_Loser,Year_538_Loser,PROJ_WINS4_538_Loser,PROJ_LOSS4_538_Loser,TEAM_y,Abbr_RDBMS_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,Week_y,TEAM,Abbr_RDBMS_Loser,EPA/play_RDBMS_Loser,OVR_SUCCESS_RATE_RDBMS_Loser,Dropback EPA_RDBMS_Loser,DROPBACK_SR_RDBMS_Loser,Rush EPA_RDBMS_Loser,RUN_SR_RDBMS_Loser,Week,RK_FO_WEEKLY_Winner,Team_FO_WEEKLY_Winner,Abbr_FO_WEEKLY_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,RANK_FO_WEEKLY_Winner,W-L_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,OFF. RANK_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,DEF. RANK_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,S.T. RANK_FO_WEEKLY_Winner,WEEK_FO_WEEKLY_Winner,YEAR_FO_WEEKLY_Winner,RK_FO_WEEKLY_Loser,Team_FO_WEEKLY_Loser,Abbr_FO_WEEKLY_Loser,TOTAL DVOA_FO_WEEKLY_Loser,LAST WEEK_FO_WEEKLY_Loser,DAVE_WEI_DVOA_FO_WEEKLY_Loser,RANK_FO_WEEKLY_Loser,W-L_FO_WEEKLY_Loser,OFFENSE DVOA_FO_WEEKLY_Loser,OFF. RANK_FO_WEEKLY_Loser,DEFENSE DVOA_FO_WEEKLY_Loser,DEF. RANK_FO_WEEKLY_Loser,S.T. DVOA_FO_WEEKLY_Loser,S.T. RANK_FO_WEEKLY_Loser,WEEK_FO_WEEKLY_Loser,YEAR_FO_WEEKLY_Loser,RK_FO_ANNUAL_Winner,Team_FO_ANNUAL_Winner,Abbr_FO_ANNUAL_Winner,WEEK_FO_ANNUAL_Winner,YEAR_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,RK_FO_ANNUAL_Loser,Team_FO_ANNUAL_Loser,Abbr_FO_ANNUAL_Loser,WEEK_FO_ANNUAL_Loser,YEAR_FO_ANNUAL_Loser,TOTAL DVOA_FO_ANNUAL_Loser,Last Year_FO_ANNUAL_Loser,DAVE_WEI_DVOA_FO_ANNUAL_Loser,OFFENSE DVOA_FO_ANNUAL_Loser,DEFENSE DVOA_FO_ANNUAL_Loser,S.T. DVOA_FO_ANNUAL_Loser,non-adj VOA_FO_ANNUAL_Loser,ESTIM. WINS_FO_ANNUAL_Loser,SCHEDULE RANK_FO_ANNUAL_Loser,VAR._FO_ANNUAL_Loser
2015.0,10,Sun,15-Nov,1:04PM,Detroit Lions,Green Bay Packers,18.0,16.0,287.0,1.0,372.0,0.0,Detroit Lions,2015.0,7-9-0,-2.0,16.0,0,0.9,-2.4,-0.5,15.0,0,13.0,Green Bay Packers,2015.0,11-7-0,3.6,9.0,0,2.4,1.3,-0.1,2.0,0,12.0,10.0,0,Detroit Lions,NFC North,1406,0.0,0.0,-134.5,0.003,0.003,0.003,0.003,1,7,0,10,2015,3.9,12.1,Green Bay Packers,NFC North,1641,-19.0,0.0,0.0,0.93,0.74,0.54,0.1,6,2,0,10,2015,11.5,4.5,Detroit Lions,DET,-0.07200000000000001,0.385,0.09300000000000001,0.474,-0.304,0.259,10,Green Bay Packers,GB,0.012,0.417,0.07400000000000001,0.441,-0.251,0.313,10,31,Detroit Lions,DET,-0.221,31.0,-0.218,31,2-7,-0.142,28,0.095,28,0.015,12,10,2015,8,Green Bay Packers,GB,0.149,6.0,0.124,9,6-3,0.132,5,-0.03,10,-0.013,19,10,2015,12,Detroit Lions,DET,17,2015,0.05,11.0,0.149,0.017,-0.023,0.01,-0.011,7.9,0.034,0.168,10,Green Bay Packers,GB,17,2015,0.087,3.0,-0.026,0.027000000000000003,-0.057,0.004,0.045,9.7,0.053,0.168
2015.0,8,Sun,1-Nov,8:30PM,Denver Broncos,Green Bay Packers,29.0,10.0,500.0,1.0,140.0,0.0,Denver Broncos,2015.0,15-4-0,5.9,7.0,0,-2.9,8.3,0.5,3.0,0,8.0,Green Bay Packers,2015.0,11-7-0,3.6,9.0,0,2.4,1.3,-0.1,2.0,0,12.0,8.0,1,Denver Broncos,AFC West,1673,0.0,0.0,0.0,0.97,0.95,0.59,0.14,6,0,0,8,2015,12.8,3.1999999999999993,Green Bay Packers,NFC North,1685,0.0,0.0,0.0,0.96,0.88,0.75,0.18,6,0,0,8,2015,12.8,3.1999999999999993,Denver Broncos,DEN,0.22899999999999998,0.485,0.40700000000000003,0.563,0.061,0.412,8,Green Bay Packers,GB,-0.069,0.415,-0.063,0.471,-0.079,0.316,8,6,Denver Broncos,DEN,0.21,11.0,0.213,6,7-0,-0.173,30,-0.36,1,0.023,11,8,2015,4,Green Bay Packers,GB,0.25,3.0,0.245,4,6-1,0.165,4,-0.06,8,0.025,9,8,2015,8,Denver Broncos,DEN,17,2015,0.174,2.0,0.17600000000000002,-0.085,-0.252,0.006999999999999999,0.173,10.6,0.035,0.114,10,Green Bay Packers,GB,17,2015,0.087,3.0,-0.026,0.027000000000000003,-0.057,0.004,0.045,9.7,0.053,0.168
2015.0,17,Sun,3-Jan,8:30PM,Minnesota Vikings,Green Bay Packers,20.0,13.0,242.0,2.0,350.0,2.0,Minnesota Vikings,2015.0,11-6-0,2.8,11.0,0,0.8,1.8,0.2,11.0,0,7.0,Green Bay Packers,2015.0,11-7-0,3.6,9.0,0,2.4,1.3,-0.1,2.0,0,12.0,17.0,0,Minnesota Vikings,NFC North,1574,22.0,0.0,0.0,0.003,0.33,0.003,0.02,10,5,0,17,2015,10.3,5.699999999999999,Green Bay Packers,NFC North,1637,-22.0,0.0,0.0,0.003,0.67,0.003,0.05,10,5,0,17,2015,10.7,5.300000000000001,Minnesota Vikings,MIN,-0.025,0.34700000000000003,-0.41100000000000003,0.217,0.317,0.462,17,Green Bay Packers,GB,-0.177,0.3720000000000001,-0.183,0.407,-0.165,0.292,17,11,Minnesota Vikings,MIN,0.058,13.0,0.135,10,11-5,0.005,15,-0.014,14,0.039,4,17,2015,10,Green Bay Packers,GB,0.087,9.0,-0.026,18,10-6,0.027000000000000003,11,-0.057,9,0.004,17,17,2015,11,Minnesota Vikings,MIN,17,2015,0.058,25.0,0.135,0.005,-0.014,0.039,0.061,9.5,0.038,0.163,10,Green Bay Packers,GB,17,2015,0.087,3.0,-0.026,0.027000000000000003,-0.057,0.004,0.045,9.7,0.053,0.168
2015.0,9,Sun,8-Nov,1:04PM,Carolina Panthers,Green Bay Packers,37.0,29.0,427.0,1.0,402.0,2.0,Carolina Panthers,2015.0,17-2-0,7.9,3.0,0,3.5,4.8,-0.4,28.0,0,1.0,Green Bay Packers,2015.0,11-7-0,3.6,9.0,0,2.4,1.3,-0.1,2.0,0,12.0,9.0,1,Carolina Panthers,NFC South,1632,7.0,0.0,0.0,0.97,0.82,0.77,0.11,7,0,0,9,2015,13.2,2.8000000000000007,Green Bay Packers,NFC North,1660,-25.0,0.0,0.0,0.95,0.82,0.65,0.13,6,1,0,9,2015,12.1,3.9000000000000004,Carolina Panthers,CAR,0.068,0.418,0.24,0.472,-0.132,0.355,9,Green Bay Packers,GB,-0.04,0.355,0.053,0.3670000000000001,-0.389,0.313,9,4,Carolina Panthers,CAR,0.21600000000000005,7.0,0.224,4,8-0,0.054000000000000006,10,-0.211,2,-0.048,28,9,2015,6,Green Bay Packers,GB,0.187,4.0,0.17,8,6-2,0.14300000000000002,5,-0.031,11,0.013,12,9,2015,4,Carolina Panthers,CAR,17,2015,0.255,24.0,0.294,0.105,-0.173,-0.024,0.314,11.0,-0.078,0.141,10,Green Bay Packers,GB,17,2015,0.087,3.0,-0.026,0.027000000000000003,-0.057,0.004,0.045,9.7,0.053,0.168
2015.0,12,Thu,26-Nov,8:30PM,Chicago Bears,Green Bay Packers,17.0,13.0,290.0,0.0,365.0,2.0,Chicago Bears,2015.0,6-10-0,-2.6,22.0,0,0.1,-2.7,0.0,12.0,0,27.0,Green Bay Packers,2015.0,11-7-0,3.6,9.0,0,2.4,1.3,-0.1,2.0,0,12.0,12.0,0,Chicago Bears,NFC North,1439,-7.0,0.0,-49.4,0.08,0.003,0.003,0.003,4,6,0,12,2015,6.7,9.3,Green Bay Packers,NFC North,1651,32.0,0.0,0.0,0.95,0.75,0.33,0.09,7,3,0,12,2015,11.2,4.800000000000001,Chicago Bears,CHI,-0.015,0.47,0.18899999999999997,0.529,-0.233,0.406,12,Green Bay Packers,GB,-0.184,0.436,-0.217,0.396,-0.114,0.52,12,19,Chicago Bears,CHI,-0.068,27.0,-0.033,14,5-6,0.042,13,0.056,25,-0.054000000000000006,31,12,2015,8,Green Bay Packers,GB,0.157,8.0,0.114,9,7-4,0.115,7,-0.041,10,0.002,15,12,2015,19,Chicago Bears,CHI,17,2015,-0.065,26.0,0.002,0.066,0.119,-0.012,-0.111,6.7,0.06,0.085,10,Green Bay Packers,GB,17,2015,0.087,3.0,-0.026,0.027000000000000003,-0.057,0.004,0.045,9.7,0.053,0.168
2015.0,11,Sun,22-Nov,1:02PM,Detroit Lions,Oakland Raiders,18.0,13.0,375.0,0.0,216.0,0.0,Detroit Lions,2015.0,7-9-0,-2.0,16.0,0,0.9,-2.4,-0.5,15.0,0,13.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,11.0,1,Detroit Lions,NFC North,1427,22.0,0.0,-108.3,0.01,0.003,0.003,0.003,2,7,0,11,2015,5.1,10.9,Oakland Raiders,AFC West,1428,-24.0,0.0,-44.0,0.07,0.02,0.003,0.003,4,5,0,11,2015,6.6,9.4,Detroit Lions,DET,0.044000000000000004,0.443,0.18,0.535,-0.17300000000000001,0.29600000000000004,11,Oakland Raiders,LV,-0.047,0.412,0.099,0.452,-0.27399999999999997,0.35,11,28,Detroit Lions,DET,-0.16699999999999998,31.0,-0.161,28,3-7,-0.127,28,0.054000000000000006,23,0.013,12,11,2015,14,Oakland Raiders,OAK,-0.021,14.0,-0.019,15,4-6,0.07200000000000001,11,0.085,27,-0.006999999999999999,18,11,2015,12,Detroit Lions,DET,17,2015,0.05,11.0,0.149,0.017,-0.023,0.01,-0.011,7.9,0.034,0.168,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,5,Sun,11-Oct,4:25PM,Denver Broncos,Oakland Raiders,16.0,10.0,297.0,2.0,288.0,3.0,Denver Broncos,2015.0,15-4-0,5.9,7.0,0,-2.9,8.3,0.5,3.0,0,8.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,5.0,0,Denver Broncos,AFC West,1658,6.0,0.0,0.0,0.9,0.8,0.58,0.14,4,0,0,5,2015,12.2,3.8000000000000007,Oakland Raiders,AFC West,1407,-10.0,0.0,-80.7,0.08,0.03,0.003,0.003,2,2,0,5,2015,6.0,10.0,Denver Broncos,DEN,-0.185,0.362,-0.09699999999999999,0.45,-0.38,0.16699999999999998,5,Oakland Raiders,LV,-0.24100000000000002,0.333,-0.297,0.409,-0.14300000000000002,0.2,5,10,Denver Broncos,DEN,0.111,7.0,0.122,7,5-0,-0.267,32,-0.319,1,0.059,4,5,2015,17,Oakland Raiders,OAK,-0.01,16.0,-0.03,17,2-3,-0.012,15,0.032,18,0.035,8,5,2015,8,Denver Broncos,DEN,17,2015,0.174,2.0,0.17600000000000002,-0.085,-0.252,0.006999999999999999,0.173,10.6,0.035,0.114,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,10,Sun,15-Nov,4:05PM,Minnesota Vikings,Oakland Raiders,30.0,14.0,385.0,0.0,371.0,2.0,Minnesota Vikings,2015.0,11-6-0,2.8,11.0,0,0.8,1.8,0.2,11.0,0,7.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,10.0,0,Minnesota Vikings,NFC North,1562,9.0,0.0,0.0,0.66,0.26,0.15,0.03,6,2,0,10,2015,10.1,5.9,Oakland Raiders,AFC West,1452,-7.0,0.0,-19.9,0.16,0.02,0.003,0.003,4,4,0,10,2015,7.4,8.6,Minnesota Vikings,MIN,0.22899999999999998,0.5479999999999999,0.133,0.5,0.318,0.594,10,Oakland Raiders,LV,-0.068,0.422,-0.068,0.468,-0.07,0.294,10,19,Minnesota Vikings,MIN,-0.065,26.0,-0.037000000000000005,17,7-2,-0.075,24,0.034,20,0.044,7,10,2015,14,Oakland Raiders,OAK,0.042,12.0,0.061,13,4-5,0.119,6,0.067,24,-0.01,15,10,2015,11,Minnesota Vikings,MIN,17,2015,0.058,25.0,0.135,0.005,-0.014,0.039,0.061,9.5,0.038,0.163,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,15,Sun,20-Dec,4:05PM,Green Bay Packers,Oakland Raiders,30.0,20.0,293.0,2.0,372.0,2.0,Green Bay Packers,2015.0,11-7-0,3.6,9.0,0,2.4,1.3,-0.1,2.0,0,12.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,15.0,0,Green Bay Packers,NFC North,1646,13.0,0.0,0.0,0.003,0.73,0.15,0.06,9,4,0,15,2015,10.8,5.199999999999999,Oakland Raiders,AFC West,1438,28.0,0.0,-40.3,0.003,0.003,0.003,0.003,6,7,0,15,2015,7.1,8.9,Green Bay Packers,GB,-0.051,0.413,0.087,0.438,-0.295,0.37,15,Oakland Raiders,LV,-0.201,0.364,-0.257,0.345,-0.062,0.409,15,9,Green Bay Packers,GB,0.14800000000000002,9.0,0.032,14,10-4,0.08,9,-0.068,9,0.0,17,15,2015,12,Oakland Raiders,OAK,0.024,12.0,0.045,12,6-8,0.036000000000000004,12,-0.004,14,-0.017,21,15,2015,10,Green Bay Packers,GB,17,2015,0.087,3.0,-0.026,0.027000000000000003,-0.057,0.004,0.045,9.7,0.053,0.168,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,4,Sun,4-Oct,1:02PM,Chicago Bears,Oakland Raiders,22.0,20.0,371.0,3.0,266.0,2.0,Chicago Bears,2015.0,6-10-0,-2.6,22.0,0,0.1,-2.7,0.0,12.0,0,27.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,4.0,1,Chicago Bears,NFC North,1374,-8.0,0.0,-129.8,0.03,0.003,0.003,0.003,0,3,0,4,2015,4.5,11.5,Oakland Raiders,AFC West,1417,28.0,0.0,-73.5,0.12,0.05,0.01,0.003,2,1,0,4,2015,6.7,9.3,Chicago Bears,CHI,-0.059000000000000004,0.423,0.284,0.521,-0.607,0.267,4,Oakland Raiders,LV,-0.155,0.448,0.011000000000000001,0.5,-0.428,0.364,4,31,Chicago Bears,CHI,-0.415,32.0,-0.259,30,1-3,-0.136,27,0.18,31,-0.099,31,4,2015,16,Oakland Raiders,OAK,0.015,14.0,-0.038,18,2-2,0.029,10,0.078,24,0.063,5,4,2015,19,Chicago Bears,CHI,17,2015,-0.065,26.0,0.002,0.066,0.119,-0.012,-0.111,6.7,0.06,0.085,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,1,Sun,13-Sep,4:25PM,Cincinnati Bengals,Oakland Raiders,33.0,13.0,396.0,0.0,246.0,2.0,Cincinnati Bengals,2015.0,12-5-0,4.1,8.0,0,1.0,3.0,0.2,14.0,0,4.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,1.0,0,Cincinnati Bengals,AFC North,1540,0.0,0.0,9.9,0.4,0.26,0.11,0.03,0,0,0,1,2015,8.3,7.699999999999999,Oakland Raiders,AFC West,1389,0.0,0.0,-91.8,0.09,0.05,0.01,0.003,0,0,0,1,2015,5.4,10.6,Cincinnati Bengals,CIN,0.23199999999999998,0.455,0.39299999999999996,0.474,0.013999999999999999,0.429,1,Oakland Raiders,LV,-0.163,0.377,-0.069,0.413,-0.45299999999999996,0.267,1,4,Cincinnati Bengals,CIN,0.583,18.0,0.113,5,1-0,0.386,6,-0.243,7,-0.046,22,1,2015,31,Oakland Raiders,OAK,-0.687,32.0,-0.162,29,0-1,-0.405,29,0.294,26,0.012,14,1,2015,3,Cincinnati Bengals,CIN,17,2015,0.266,13.0,0.223,0.194,-0.05,0.022,0.223,12.1,0.031,0.086,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,9,Sun,8-Nov,1:02PM,Pittsburgh Steelers,Oakland Raiders,38.0,35.0,597.0,2.0,440.0,4.0,Pittsburgh Steelers,2015.0,11-7-0,7.1,5.0,0,4.9,1.9,0.3,5.0,0,9.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,9.0,1,Pittsburgh Steelers,AFC North,1563,-20.0,0.0,0.0,0.48,0.03,0.003,0.01,4,4,0,9,2015,8.3,7.699999999999999,Oakland Raiders,AFC West,1459,28.0,0.0,-22.0,0.24,0.02,0.003,0.003,4,3,0,9,2015,7.7,8.3,Pittsburgh Steelers,PIT,0.14400000000000002,0.429,0.12,0.426,0.18899999999999997,0.433,9,Oakland Raiders,LV,0.12300000000000001,0.391,0.196,0.435,-0.021,0.304,9,7,Pittsburgh Steelers,PIT,0.168,10.0,0.171,7,5-4,0.156,4,-0.027000000000000003,12,-0.015,18,9,2015,12,Oakland Raiders,OAK,0.107,8.0,0.133,11,4-4,0.129,6,0.041,18,0.019,11,9,2015,7,Pittsburgh Steelers,PIT,17,2015,0.204,8.0,0.239,0.177,-0.026,0.001,0.185,10.7,0.045,0.094,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,17,Sun,3-Jan,4:26PM,Kansas City Chiefs,Oakland Raiders,23.0,17.0,339.0,2.0,205.0,1.0,Kansas City Chiefs,2015.0,12-6-0,6.8,6.0,0,2.4,3.3,1.0,9.0,0,5.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,17.0,1,Kansas City Chiefs,AFC West,1668,3.0,0.0,0.0,0.003,0.14,0.003,0.06,10,5,0,17,2015,10.8,5.199999999999999,Oakland Raiders,AFC West,1435,11.0,0.0,-46.3,0.003,0.003,0.003,0.003,7,8,0,17,2015,7.2,8.8,Kansas City Chiefs,KC,-0.077,0.431,-0.18,0.441,0.037000000000000005,0.419,17,Oakland Raiders,LV,-0.146,0.339,-0.14,0.35700000000000004,-0.16399999999999998,0.28600000000000003,17,5,Kansas City Chiefs,KC,0.255,4.0,0.327,2,11-5,0.131,6,-0.104,8,0.02,9,17,2015,15,Oakland Raiders,OAK,-0.006,12.0,-0.006999999999999999,15,7-9,-0.013,17,-0.008,16,-0.001,19,17,2015,5,Kansas City Chiefs,KC,17,2015,0.255,10.0,0.327,0.131,-0.104,0.02,0.24,11.4,0.019,0.181,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,13,Sun,6-Dec,4:05PM,Kansas City Chiefs,Oakland Raiders,34.0,20.0,232.0,2.0,361.0,3.0,Kansas City Chiefs,2015.0,12-6-0,6.8,6.0,0,2.4,3.3,1.0,9.0,0,5.0,Oakland Raiders,2015.0,7-9-0,-2.2,19.0,0,-0.7,-1.2,-0.3,10.0,0,18.0,13.0,0,Kansas City Chiefs,AFC West,1623,12.0,0.0,0.0,0.78,0.05,0.003,0.03,6,5,0,13,2015,9.8,6.199999999999999,Oakland Raiders,AFC West,1426,12.0,0.0,-49.0,0.04,0.003,0.003,0.003,5,6,0,13,2015,6.6,9.4,Kansas City Chiefs,KC,-0.07,0.5,-0.124,0.5,0.021,0.5,13,Oakland Raiders,LV,-0.247,0.392,-0.375,0.4,0.045,0.375,13,4,Kansas City Chiefs,KC,0.285,3.0,0.345,2,7-5,0.131,6,-0.113,5,0.042,3,13,2015,12,Oakland Raiders,OAK,0.022,12.0,0.046,10,5-7,0.084,9,0.048,22,-0.015,20,13,2015,5,Kansas City Chiefs,KC,17,2015,0.255,10.0,0.327,0.131,-0.104,0.02,0.24,11.4,0.019,0.181,15,Oakland Raiders,OAK,17,2015,-0.006,30.0,-0.006999999999999999,-0.013,-0.008,-0.001,-0.004,7.3,0.042,0.08900000000000001
2015.0,12,Thu,26-Nov,12:35PM,Detroit Lions,Philadelphia Eagles,45.0,14.0,430.0,0.0,227.0,1.0,Detroit Lions,2015.0,7-9-0,-2.0,16.0,0,0.9,-2.4,-0.5,15.0,0,13.0,Philadelphia Eagles,2015.0,7-9-0,-1.6,15.0,0,-1.6,-0.5,0.5,22.0,0,20.0,12.0,1,Detroit Lions,NFC North,1441,14.0,0.0,-99.7,0.02,0.003,0.003,0.003,3,7,0,12,2015,5.7,10.3,Philadelphia Eagles,NFC East,1491,-61.0,0.0,-14.9,0.19,0.18,0.003,0.003,4,6,0,12,2015,6.6,9.4,Detroit Lions,DET,0.258,0.5,0.546,0.6509999999999999,-0.168,0.276,12,Philadelphia Eagles,PHI,-0.18600000000000005,0.362,-0.087,0.4,-0.336,0.304,12,16,Detroit Lions,DET,-0.058,28.0,-0.048,18,4-7,-0.05,21,0.024,18,0.016,11,12,2015,24,Philadelphia Eagles,PHI,-0.11,13.0,-0.122,24,4-7,-0.134,28,-0.037000000000000005,11,-0.014,20,12,2015,12,Detroit Lions,DET,17,2015,0.05,11.0,0.149,0.017,-0.023,0.01,-0.011,7.9,0.034,0.168,23,Philadelphia Eagles,PHI,17,2015,-0.127,7.0,-0.174,-0.105,0.042,0.019,-0.142,6.6,-0.006999999999999999,0.195
2015.0,4,Sun,4-Oct,1:03PM,Washington Redskins,Philadelphia Eagles,23.0,20.0,417.0,1.0,320.0,2.0,Washington Redskins,2015.0,9-8-0,-2.8,24.0,0,-0.4,-2.2,-0.2,25.0,0,10.0,Philadelphia Eagles,2015.0,7-9-0,-1.6,15.0,0,-1.6,-0.5,0.5,22.0,0,20.0,4.0,1,Washington Redskins,NFC East,1373,-15.0,0.0,-87.5,0.07,0.05,0.003,0.003,1,2,0,4,2015,5.2,10.8,Philadelphia Eagles,NFC East,1534,25.0,0.0,0.0,0.42,0.29,0.07,0.02,1,2,0,4,2015,8.2,7.800000000000001,Washington Redskins,WAS,0.053,0.405,0.20199999999999999,0.48,-0.16699999999999998,0.294,4,Philadelphia Eagles,PHI,0.06,0.35700000000000004,0.33899999999999997,0.4320000000000001,-0.484,0.211,4,18,Washington Redskins,WAS,-0.012,19.0,-0.095,25,2-2,0.011,14,0.015,17,-0.008,19,4,2015,17,Philadelphia Eagles,PHI,0.001,18.0,0.02,15,1-3,-0.13,26,-0.141,5,-0.009000000000000001,20,4,2015,16,Washington Redskins,WAS,17,2015,-0.008,28.0,0.061,0.02,0.06,0.032,0.034,7.7,-0.047,0.173,23,Philadelphia Eagles,PHI,17,2015,-0.127,7.0,-0.174,-0.105,0.042,0.019,-0.142,6.6,-0.006999999999999999,0.195
2015.0,15,Sun,20-Dec,8:31PM,Arizona Cardinals,Philadelphia Eagles,40.0,17.0,493.0,0.0,424.0,4.0,Arizona Cardinals,2015.0,14-4-0,8.3,2.0,0,6.0,2.6,-0.4,17.0,0,3.0,Philadelphia Eagles,2015.0,7-9-0,-1.6,15.0,0,-1.6,-0.5,0.5,22.0,0,20.0,15.0,0,Arizona Cardinals,NFC West,1687,6.0,0.0,0.0,0.003,0.94,0.84,0.15,11,2,0,15,2015,12.9,3.0999999999999996,Philadelphia Eagles,NFC East,1514,12.0,0.0,-21.8,0.44,0.44,0.003,0.003,6,7,0,15,2015,7.5,8.5,Arizona Cardinals,ARI,0.28300000000000003,0.581,0.28800000000000003,0.541,0.27699999999999997,0.622,15,Philadelphia Eagles,PHI,-0.21,0.422,-0.08900000000000001,0.489,-0.496,0.263,15,3,Arizona Cardinals,ARI,0.297,6.0,0.219,7,12-2,0.194,3,-0.123,3,-0.02,22,15,2015,21,Philadelphia Eagles,PHI,-0.09,18.0,-0.117,23,6-8,-0.126,27,-0.014,13,0.022,10,15,2015,2,Arizona Cardinals,ARI,17,2015,0.302,20.0,0.217,0.162,-0.181,-0.04,0.31,12.0,0.016,0.229,23,Philadelphia Eagles,PHI,17,2015,-0.127,7.0,-0.174,-0.105,0.042,0.019,-0.142,6.6,-0.006999999999999999,0.195
