,Year,Week_x,Abbr_RDBMS_Winner,Week2,Day,Date,Time,Home_Team,FINAL_TEAM_NAME,Opponent,TEAM_POINTS,TEAM_YARDS,TEAM_TURNOVERS,TEAM_TURNOVER_DIFFERENTIAL,OPPONENTS_POINTS,OPPONENTS_YARDS,OPPONENTS_TURNOVERS,OPPONENTS_TURNOVER_DIFFERENTIAL,TEAM_POINT_MARGIN,GAMEID,BINARY_WIN,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,RK_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,TOTAL_GAME_POINTS,TOTAL_GAME_YARDS,TOTAL_GAME_TURNOVERS,PLAYOFFS_BINARY,GAME_TYPE
2180,2019.0,2,LAC,2.0,Sun,15-Sep,1:00PM,1,San Diego Chargers,Detroit Lions,10.0,424.0,2.0,-0.0,13.0,339.0,2.0,-0.0,-3.0,1091.0,0,5-11-0,0.5,25.0,0,1.8,-0.5,-0.7,20.0,0,25.0,AFC West,1594.0,14.0,0.0,62.6,0.66,0.35,0.23,0.06,1.0,0.0,0.0,10,6,-0.003,0.4920000000000001,0.113,0.488,-0.201,0.5,-0.17600000000000002,14.0,0.105,0.076,0.18100000000000002,-0.071,22.0,-0.08900000000000001,-0.075,0.035,0.07200000000000001,-0.051,-0.069,4.0,5.5,-0.023,0.12,23.0,763.0,4.0,0.0,Regular Season
2181,2019.0,2,DET,2.0,Sun,15-Sep,1:00PM,1,Detroit Lions,San Diego Chargers,13.0,339.0,2.0,-0.0,10.0,424.0,2.0,-0.0,3.0,1091.0,1,3-12-1,-5.6,25.0,0,-2.7,-3.4,0.5,17.0,0,19.0,NFC North,1468.0,9.0,0.0,-34.3,0.22,0.13,0.04,0.003,0.0,0.0,1.0,7,8,-0.003,0.458,0.165,0.545,-0.218,0.34600000000000003,-0.003,13.0,0.026000000000000002,0.03,-0.109,-0.142,21.0,-0.081,-0.152,-0.03,0.065,0.014,-0.1,23.0,6.6,0.012,0.067,23.0,763.0,4.0,0.0,Regular Season
2182,2019.0,10,LAC,10.0,Thu,7-Nov,8:20PM,1,San Diego Chargers,Oakland Raiders,24.0,315.0,3.0,-3.0,26.0,278.0,0.0,3.0,-2.0,1092.0,0,5-11-0,0.5,23.0,0,1.8,-0.5,-0.7,20.0,0,25.0,AFC West,1523.0,36.0,0.0,9.4,0.14,0.09,0.003,0.003,4.0,5.0,0.0,7,9,-0.022000000000000002,0.5329999999999999,-0.126,0.523,0.124,0.5479999999999999,-0.019,19.0,-0.009000000000000001,0.067,0.075,-0.011000000000000001,22.0,-0.08900000000000001,-0.075,0.035,0.07200000000000001,-0.051,-0.069,4.0,5.5,-0.023,0.12,50.0,593.0,3.0,0.0,Regular Season
2183,2019.0,10,LV,10.0,Thu,7-Nov,8:20PM,1,Oakland Raiders,San Diego Chargers,26.0,278.0,0.0,3.0,24.0,315.0,3.0,-3.0,2.0,1092.0,1,7-9-0,-3.7,23.0,0,1.2,-4.5,-0.4,13.0,0,15.0,AFC West,1472.0,21.0,0.0,-28.9,0.26,0.1,0.01,0.003,4.0,4.0,0.0,8,8,0.02,0.431,0.11,0.459,-0.139,0.381,0.054000000000000006,15.0,0.062,0.172,0.12300000000000001,0.005,25.0,-0.127,-0.166,0.054000000000000006,0.158,-0.023,-0.116,31.0,7.2,-0.018000000000000002,0.194,50.0,593.0,3.0,0.0,Regular Season
2184,2019.0,16,LAC,16.0,Sun,22-Dec,4:05PM,0,San Diego Chargers,Oakland Raiders,17.0,284.0,0.0,-0.0,24.0,366.0,0.0,-0.0,-7.0,1093.0,0,5-11-0,0.5,23.0,0,1.8,-0.5,-0.7,20.0,0,25.0,AFC West,1477.0,-31.0,0.0,4.9,0.003,0.003,0.003,0.003,5.0,9.0,0.0,6,10,0.084,0.467,0.179,0.523,-0.17800000000000002,0.313,-0.061,18.0,-0.049,0.028999999999999998,0.054000000000000006,-0.036000000000000004,22.0,-0.08900000000000001,-0.075,0.035,0.07200000000000001,-0.051,-0.069,4.0,5.5,-0.023,0.12,41.0,650.0,0.0,0.0,Regular Season
2185,2019.0,16,LV,16.0,Sun,22-Dec,4:05PM,0,Oakland Raiders,San Diego Chargers,24.0,366.0,0.0,-0.0,17.0,284.0,0.0,-0.0,7.0,1093.0,1,7-9-0,-3.7,23.0,0,1.2,-4.5,-0.4,13.0,0,15.0,AFC West,1383.0,-25.0,0.0,-126.6,0.003,0.003,0.003,0.003,6.0,8.0,0.0,7,9,0.142,0.444,0.493,0.588,-0.27,0.276,-0.11800000000000001,25.0,-0.14400000000000002,0.062,0.166,-0.015,25.0,-0.127,-0.166,0.054000000000000006,0.158,-0.023,-0.116,31.0,7.2,-0.018000000000000002,0.194,41.0,650.0,0.0,0.0,Regular Season
2186,2019.0,6,LAC,6.0,Sun,13-Oct,8:20PM,0,San Diego Chargers,Pittsburgh Steelers,17.0,348.0,3.0,-2.0,24.0,256.0,1.0,2.0,-7.0,1094.0,0,5-11-0,0.5,24.0,0,1.8,-0.5,-0.7,20.0,0,25.0,AFC West,1524.0,-41.0,0.0,5.7,0.23,0.09,0.03,0.003,2.0,3.0,0.0,7,9,-0.08900000000000001,0.419,0.121,0.479,-0.809,0.214,-0.057999999999999996,21.0,0.025,0.036000000000000004,0.10400000000000001,0.01,22.0,-0.08900000000000001,-0.075,0.035,0.07200000000000001,-0.051,-0.069,4.0,5.5,-0.023,0.12,41.0,604.0,4.0,0.0,Regular Season
2187,2019.0,6,PIT,6.0,Sun,13-Oct,8:20PM,0,Pittsburgh Steelers,San Diego Chargers,24.0,256.0,1.0,2.0,17.0,348.0,3.0,-2.0,7.0,1094.0,1,8-8-0,-3.8,24.0,0,-8.2,4.6,-0.2,21.0,0,20.0,AFC North,1420.0,-5.0,-37.0,-39.4,0.11,0.08,0.003,0.003,1.0,4.0,0.0,6,10,-0.005,0.424,0.203,0.609,-0.13699999999999998,0.306,-0.013000000000000001,20.0,-0.003,-0.073,-0.063,-0.003,19.0,-0.058,-0.06,-0.251,-0.17800000000000002,0.015,-0.056,9.0,7.3,0.006999999999999999,0.102,41.0,604.0,4.0,0.0,Regular Season
2188,2019.0,5,LAC,5.0,Sun,6-Oct,4:05PM,0,San Diego Chargers,Denver Broncos,13.0,246.0,3.0,-1.0,20.0,350.0,2.0,1.0,-7.0,1095.0,0,5-11-0,0.5,22.0,0,1.8,-0.5,-0.7,20.0,0,25.0,AFC West,1565.0,17.0,0.0,40.3,0.46,0.1,0.07,0.02,2.0,2.0,0.0,9,7,-0.243,0.406,-0.183,0.481,-0.425,0.17600000000000002,-0.059000000000000004,19.0,0.046,0.026000000000000002,0.10800000000000001,0.024,22.0,-0.08900000000000001,-0.075,0.035,0.07200000000000001,-0.051,-0.069,4.0,5.5,-0.023,0.12,33.0,596.0,5.0,0.0,Regular Season
2189,2019.0,5,DEN,5.0,Sun,6-Oct,4:05PM,0,Denver Broncos,San Diego Chargers,20.0,350.0,2.0,1.0,13.0,246.0,3.0,-1.0,7.0,1095.0,1,7-9-0,-3.5,22.0,0,-5.9,2.5,-0.1,7.0,0,10.0,AFC West,1407.0,-7.0,0.0,-98.1,0.02,0.003,0.003,0.003,0.0,4.0,0.0,4,12,-0.034,0.441,-0.185,0.393,0.102,0.484,-0.071,27.0,-0.092,-0.002,-0.001,-0.07,23.0,-0.104,-0.085,-0.113,-0.028,-0.019,-0.07200000000000001,13.0,6.4,0.001,0.13699999999999998,33.0,596.0,5.0,0.0,Regular Season
2190,2019.0,13,LAC,13.0,Sun,1-Dec,4:25PM,1,San Diego Chargers,Denver Broncos,20.0,359.0,2.0,-1.0,23.0,218.0,1.0,1.0,-3.0,1096.0,0,5-11-0,0.5,22.0,0,1.8,-0.5,-0.7,20.0,0,25.0,AFC West,1477.0,0.0,0.0,-2.4,0.003,0.003,0.003,0.003,4.0,7.0,0.0,6,10,-0.006,0.403,0.091,0.424,-0.11599999999999999,0.379,-0.077,22.0,-0.084,0.015,0.057,-0.035,22.0,-0.08900000000000001,-0.075,0.035,0.07200000000000001,-0.051,-0.069,4.0,5.5,-0.023,0.12,43.0,577.0,3.0,0.0,Regular Season
2191,2019.0,13,DEN,13.0,Sun,1-Dec,4:25PM,1,Denver Broncos,San Diego Chargers,23.0,218.0,1.0,1.0,20.0,359.0,2.0,-1.0,3.0,1096.0,1,7-9-0,-3.5,22.0,0,-5.9,2.5,-0.1,7.0,0,10.0,AFC West,1444.0,0.0,-87.0,-71.8,0.003,0.003,0.003,0.003,3.0,8.0,0.0,5,11,-0.17600000000000002,0.345,-0.068,0.364,-0.33899999999999997,0.318,-0.11699999999999999,25.0,-0.102,-0.132,-0.031,-0.017,23.0,-0.104,-0.085,-0.113,-0.028,-0.019,-0.07200000000000001,13.0,6.4,0.001,0.13699999999999998,43.0,577.0,3.0,0.0,Regular Season
2192,2019.0,5,HOU,5.0,Sun,6-Oct,1:00PM,1,Houston Texans,Atlanta Falcons,53.0,592.0,1.0,-0.0,32.0,373.0,1.0,-0.0,21.0,1097.0,1,11-7-0,2.4,12.0,0,4.5,-2.4,0.3,4.0,0,18.0,AFC South,1517.0,-42.0,0.0,3.3,0.41,0.29,0.06,0.01,2.0,2.0,0.0,8,8,0.484,0.529,0.985,0.639,-0.046,0.412,0.083,17.0,0.08199999999999999,0.038,-0.045,0.0,16.0,-0.022,-0.068,0.006,0.056,0.029,-0.021,11.0,7.7,0.024,0.15,85.0,965.0,2.0,0.0,Regular Season
2193,2019.0,5,ATL,5.0,Sun,6-Oct,1:00PM,1,Atlanta Falcons,Houston Texans,32.0,373.0,1.0,-0.0,53.0,592.0,1.0,-0.0,-21.0,1097.0,0,7-9-0,1.2,12.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1481.0,-37.0,0.0,-56.5,0.11,0.06,0.02,0.003,1.0,3.0,0.0,6,10,0.039,0.423,0.079,0.472,-0.079,0.278,-0.163,23.0,-0.086,-0.013000000000000001,0.10400000000000001,-0.047,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,85.0,965.0,2.0,0.0,Regular Season
2194,2019.0,4,TEN,4.0,Sun,29-Sep,1:00PM,0,Tennessee Titans,Atlanta Falcons,24.0,365.0,0.0,1.0,10.0,422.0,1.0,-1.0,14.0,1098.0,1,11-8-0,4.7,8.0,0,2.3,2.3,0.1,1.0,0,13.0,AFC South,1486.0,-44.0,0.0,2.3,0.22,0.1,0.03,0.003,1.0,2.0,0.0,7,9,0.07200000000000001,0.468,0.275,0.448,-0.107,0.485,0.015,13.0,0.039,-0.03,-0.032,0.013000000000000001,10.0,0.076,0.17600000000000002,0.13,0.019,-0.035,0.142,21.0,9.1,-0.038,0.191,34.0,787.0,1.0,0.0,Regular Season
2195,2019.0,4,ATL,4.0,Sun,29-Sep,1:00PM,0,Atlanta Falcons,Tennessee Titans,10.0,422.0,1.0,-1.0,24.0,365.0,0.0,1.0,-14.0,1098.0,0,7-9-0,1.2,8.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1518.0,-5.0,0.0,-8.3,0.28,0.21,0.05,0.01,1.0,2.0,0.0,8,8,-0.1,0.423,-0.027000000000000003,0.444,-0.41,0.333,-0.083,22.0,-0.033,-0.044000000000000004,-0.015,-0.055,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,34.0,787.0,1.0,0.0,Regular Season
2196,2019.0,13,NO,13.0,Thu,28-Nov,8:20PM,0,New Orleans Saints,Atlanta Falcons,26.0,279.0,0.0,3.0,18.0,348.0,3.0,-3.0,8.0,1099.0,1,13-4-0,7.8,3.0,0,6.2,0.9,0.7,9.0,0,5.0,NFC South,1650.0,10.0,0.0,69.0,0.003,0.003,0.63,0.13,9.0,2.0,0.0,12,4,-0.008,0.438,-0.04,0.484,0.05,0.353,0.233,6.0,0.253,0.134,-0.07400000000000001,0.025,2.0,0.327,0.422,0.22,-0.071,0.036000000000000004,0.361,2.0,13.3,-0.01,0.085,44.0,627.0,3.0,0.0,Regular Season
2197,2019.0,13,ATL,13.0,Thu,28-Nov,8:20PM,0,Atlanta Falcons,New Orleans Saints,18.0,348.0,3.0,-3.0,26.0,279.0,0.0,3.0,-8.0,1099.0,0,7-9-0,1.2,3.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1444.0,-55.0,0.0,-73.0,0.003,0.003,0.003,0.003,3.0,8.0,0.0,5,11,-0.145,0.443,-0.128,0.477,-0.191,0.348,-0.155,28.0,-0.13699999999999998,-0.044000000000000004,0.081,-0.031,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,44.0,627.0,3.0,0.0,Regular Season
2198,2019.0,12,TB,12.0,Sun,24-Nov,1:00PM,0,Tampa Bay Buccaneers,Atlanta Falcons,35.0,446.0,2.0,-0.0,22.0,337.0,2.0,-0.0,13.0,1100.0,1,7-9-0,1.9,13.0,0,0.0,2.5,-0.5,16.0,0,12.0,NFC South,1406.0,-20.0,0.0,-63.6,0.003,0.003,0.003,0.003,3.0,7.0,0.0,5,11,0.182,0.45,0.439,0.529,-0.154,0.34600000000000003,-0.066,26.0,-0.07200000000000001,-0.07400000000000001,0.003,0.011000000000000001,14.0,0.003,0.056,-0.07400000000000001,-0.105,-0.028,0.031,25.0,6.9,0.004,0.095,57.0,783.0,4.0,0.0,Regular Season
2199,2019.0,12,ATL,12.0,Sun,24-Nov,1:00PM,0,Atlanta Falcons,Tampa Bay Buccaneers,22.0,337.0,2.0,-0.0,35.0,446.0,2.0,-0.0,-13.0,1100.0,0,7-9-0,1.2,13.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1499.0,43.0,0.0,-37.5,0.003,0.003,0.003,0.003,3.0,7.0,0.0,6,10,-0.125,0.381,-0.113,0.379,-0.16699999999999998,0.389,-0.14400000000000002,24.0,-0.151,-0.032,0.08900000000000001,-0.024,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,57.0,783.0,4.0,0.0,Regular Season
2200,2019.0,3,IND,3.0,Sun,22-Sep,1:00PM,1,Indianapolis Colts,Atlanta Falcons,27.0,379.0,0.0,1.0,24.0,397.0,1.0,-1.0,3.0,1101.0,1,7-9-0,0.3,17.0,0,-0.2,0.6,-0.1,18.0,0,11.0,AFC South,1493.0,17.0,0.0,16.8,0.45,0.32,0.07,0.01,1.0,1.0,0.0,9,7,0.27699999999999997,0.5379999999999999,0.523,0.6509999999999999,-0.205,0.318,-0.049,9.0,-0.055,0.19899999999999998,0.165,-0.083,20.0,-0.06,-0.07400000000000001,-0.034,0.03,0.004,-0.021,8.0,7.2,-0.044,0.117,51.0,776.0,1.0,0.0,Regular Season
2201,2019.0,3,ATL,3.0,Sun,22-Sep,1:00PM,1,Atlanta Falcons,Indianapolis Colts,24.0,397.0,1.0,-1.0,27.0,379.0,0.0,1.0,-3.0,1101.0,0,7-9-0,1.2,17.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1523.0,14.0,0.0,-0.9,0.4,0.33,0.09,0.02,1.0,1.0,0.0,8,8,0.303,0.525,0.494,0.615,-0.069,0.35,-0.131,27.0,-0.033,-0.085,0.002,-0.045,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,51.0,776.0,1.0,0.0,Regular Season
2202,2019.0,1,ATL,1.0,Sun,8-Sep,1:00PM,1,Atlanta Falcons,Minnesota Vikings,12.0,345.0,3.0,-3.0,28.0,269.0,0.0,3.0,-16.0,1102.0,0,7-9-0,1.2,6.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1533.0,0.0,0.0,10.7,0.39,0.23,0.12,0.03,0.0,0.0,0.0,8,8,-0.125,0.431,-0.003,0.491,-0.585,0.2,-0.5579999999999999,21.0,-0.059000000000000004,-0.426,0.071,-0.06,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,40.0,614.0,3.0,0.0,Regular Season
2203,2019.0,1,MIN,1.0,Sun,8-Sep,1:00PM,1,Minnesota Vikings,Atlanta Falcons,28.0,269.0,0.0,3.0,12.0,345.0,3.0,-3.0,16.0,1102.0,1,11-7-0,6.2,6.0,0,2.9,3.2,0.1,14.0,0,7.0,NFC North,1540.0,0.0,0.0,18.9,0.43,0.27,0.13,0.03,0.0,0.0,0.0,9,7,0.195,0.451,0.7120000000000001,0.643,-0.001,0.378,0.128,12.0,0.022000000000000002,-0.049,-0.222,-0.044000000000000004,7.0,0.179,0.181,0.048,-0.123,0.008,0.22,10.0,10.7,-0.012,0.07400000000000001,40.0,614.0,3.0,0.0,Regular Season
2204,2019.0,8,SEA,8.0,Sun,27-Oct,1:00PM,0,Seattle Seahawks,Atlanta Falcons,27.0,322.0,0.0,3.0,20.0,510.0,3.0,-3.0,7.0,1103.0,1,12-6-0,2.9,11.0,0,3.6,-0.7,0.0,2.0,0,16.0,NFC West,1552.0,-44.0,0.0,12.4,0.45,0.2,0.08,0.02,5.0,2.0,0.0,10,6,0.115,0.526,0.21100000000000002,0.5,0.034,0.5479999999999999,0.13,10.0,0.125,0.201,0.052000000000000005,-0.019,8.0,0.127,0.101,0.177,0.041,-0.009000000000000001,0.061,12.0,10.7,0.055,0.086,47.0,832.0,3.0,0.0,Regular Season
2205,2019.0,8,ATL,8.0,Sun,27-Oct,1:00PM,0,Atlanta Falcons,Seattle Seahawks,20.0,510.0,3.0,-3.0,27.0,322.0,0.0,3.0,-7.0,1103.0,0,7-9-0,1.2,11.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1416.0,-47.0,-53.0,-134.3,0.003,0.003,0.003,0.003,1.0,6.0,0.0,4,12,0.09,0.528,0.214,0.593,-0.284,0.333,-0.22399999999999998,28.0,-0.192,0.004,0.16899999999999998,-0.057999999999999996,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,47.0,832.0,3.0,0.0,Regular Season
2206,2019.0,7,LA,7.0,Sun,20-Oct,1:00PM,0,St. Louis Rams,Atlanta Falcons,37.0,381.0,0.0,3.0,10.0,224.0,3.0,-3.0,27.0,1104.0,1,9-7-0,3.5,9.0,0,1.8,1.4,0.3,5.0,0,8.0,NFC West,1547.0,-45.0,0.0,24.3,0.27,0.05,0.03,0.01,3.0,3.0,0.0,9,7,0.147,0.461,0.48100000000000004,0.5,-0.223,0.417,0.09300000000000001,15.0,0.10800000000000001,0.002,-0.095,-0.004,12.0,0.053,0.047,0.006,-0.061,-0.015,0.014,3.0,9.1,0.06,0.209,47.0,605.0,3.0,0.0,Regular Season
2207,2019.0,7,ATL,7.0,Sun,20-Oct,1:00PM,0,Atlanta Falcons,St. Louis Rams,10.0,224.0,3.0,-3.0,37.0,381.0,0.0,3.0,-27.0,1104.0,0,7-9-0,1.2,9.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1463.0,0.0,0.0,-86.9,0.02,0.01,0.003,0.003,1.0,5.0,0.0,5,11,-0.298,0.426,-0.293,0.45,-0.313,0.35700000000000004,-0.23,25.0,-0.172,-0.027000000000000003,0.152,-0.051,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,47.0,605.0,3.0,0.0,Regular Season
2208,2019.0,6,ARI,6.0,Sun,13-Oct,4:05PM,1,Arizona Cardinals,Atlanta Falcons,34.0,442.0,0.0,-0.0,33.0,444.0,0.0,-0.0,1.0,1105.0,1,5-10-1,-3.3,21.0,0,0.3,-3.7,0.1,11.0,0,24.0,NFC West,1353.0,28.0,0.0,-119.7,0.003,0.003,0.003,0.003,1.0,3.0,1.0,4,11,0.273,0.477,0.532,0.5710000000000001,-0.201,0.304,-0.20800000000000002,28.0,-0.175,-0.002,0.184,-0.022000000000000002,17.0,-0.031,0.03,0.032,0.04,-0.024,-0.081,32.0,7.3,0.043,0.16399999999999998,67.0,886.0,0.0,0.0,Regular Season
2209,2019.0,6,ATL,6.0,Sun,13-Oct,4:05PM,1,Atlanta Falcons,Arizona Cardinals,33.0,444.0,0.0,-0.0,34.0,442.0,0.0,-0.0,-1.0,1105.0,0,7-9-0,1.2,21.0,0,2.9,-1.9,0.2,3.0,0,26.0,NFC South,1463.0,-18.0,0.0,-84.5,0.05,0.03,0.003,0.003,1.0,4.0,0.0,6,10,0.32,0.552,0.473,0.636,0.025,0.391,-0.165,27.0,-0.10300000000000001,0.043,0.16699999999999998,-0.040999999999999995,15.0,-0.019,0.043,0.023,0.014,-0.029,-0.063,17.0,7.9,0.038,0.136,67.0,886.0,0.0,0.0,Regular Season
2210,2019.0,6,HOU,6.0,Sun,13-Oct,1:00PM,0,Houston Texans,Kansas City Chiefs,31.0,472.0,3.0,-1.0,24.0,309.0,2.0,1.0,7.0,1106.0,1,11-7-0,2.4,12.0,0,4.5,-2.4,0.3,4.0,0,18.0,AFC South,1561.0,44.0,0.0,42.0,0.57,0.42,0.16,0.03,3.0,2.0,0.0,9,7,0.19899999999999998,0.547,0.34700000000000003,0.608,-0.017,0.457,0.068,10.0,0.073,0.054000000000000006,-0.019,-0.005,16.0,-0.022,-0.068,0.006,0.056,0.029,-0.021,11.0,7.7,0.024,0.15,55.0,781.0,5.0,0.0,Regular Season
2211,2019.0,6,KC,6.0,Sun,13-Oct,1:00PM,0,Kansas City Chiefs,Houston Texans,24.0,309.0,2.0,1.0,31.0,472.0,3.0,-1.0,-7.0,1106.0,0,15-4-0,12.2,12.0,0,11.2,0.5,0.5,8.0,0,3.0,AFC West,1652.0,-45.0,0.0,100.9,0.9,0.82,0.54,0.14,4.0,1.0,0.0,11,5,0.067,0.434,0.07400000000000001,0.442,0.040999999999999995,0.4,0.233,3.0,0.20600000000000002,0.28600000000000003,0.042,-0.011000000000000001,4.0,0.301,0.317,0.235,-0.026,0.041,0.274,1.0,12.0,0.001,0.08800000000000001,55.0,781.0,5.0,0.0,Regular Season
2212,2019.0,10,KC,10.0,Sun,10-Nov,1:00PM,1,Kansas City Chiefs,Tennessee Titans,32.0,530.0,1.0,-0.0,35.0,371.0,1.0,-0.0,-3.0,1107.0,0,15-4-0,12.2,8.0,0,11.2,0.5,0.5,8.0,0,3.0,AFC West,1636.0,21.0,-90.0,83.4,0.86,0.81,0.24,0.07,6.0,3.0,0.0,10,6,0.125,0.542,0.368,0.569,-0.44,0.48,0.284,3.0,0.267,0.267,-0.008,0.009000000000000001,4.0,0.301,0.317,0.235,-0.026,0.041,0.274,1.0,12.0,0.001,0.08800000000000001,67.0,901.0,2.0,0.0,Regular Season
2213,2019.0,10,TEN,10.0,Sun,10-Nov,1:00PM,1,Tennessee Titans,Kansas City Chiefs,35.0,371.0,1.0,-0.0,32.0,530.0,1.0,-0.0,3.0,1107.0,1,11-8-0,4.7,8.0,0,2.3,2.3,0.1,1.0,0,13.0,AFC South,1480.0,-16.0,0.0,-21.5,0.08,0.03,0.003,0.003,4.0,5.0,0.0,7,9,0.147,0.531,0.012,0.52,0.28800000000000003,0.542,-0.071,23.0,-0.081,-0.045,-0.009000000000000001,-0.035,10.0,0.076,0.17600000000000002,0.13,0.019,-0.035,0.142,21.0,9.1,-0.038,0.191,67.0,901.0,2.0,0.0,Regular Season
2214,2019.0,5,IND,5.0,Sun,6-Oct,8:20PM,0,Indianapolis Colts,Kansas City Chiefs,19.0,331.0,1.0,-0.0,13.0,324.0,1.0,-0.0,6.0,1108.0,1,7-9-0,0.3,17.0,0,-0.2,0.6,-0.1,18.0,0,11.0,AFC South,1487.0,-30.0,0.0,-13.2,0.32,0.23,0.03,0.003,2.0,2.0,0.0,8,8,0.022000000000000002,0.557,-0.049,0.568,0.084,0.5479999999999999,-0.07400000000000001,26.0,-0.067,0.064,0.102,-0.036000000000000004,20.0,-0.06,-0.07400000000000001,-0.034,0.03,0.004,-0.021,8.0,7.2,-0.044,0.117,32.0,655.0,2.0,0.0,Regular Season
2215,2019.0,5,KC,5.0,Sun,6-Oct,8:20PM,0,Kansas City Chiefs,Indianapolis Colts,13.0,324.0,1.0,-0.0,19.0,331.0,1.0,-0.0,-6.0,1108.0,0,15-4-0,12.2,17.0,0,11.2,0.5,0.5,8.0,0,3.0,AFC West,1697.0,9.0,0.0,140.6,0.97,0.88,0.75,0.22,4.0,0.0,0.0,13,3,-0.086,0.373,-0.025,0.396,-0.353,0.273,0.221,4.0,0.196,0.26899999999999996,0.027999999999999997,-0.02,4.0,0.301,0.317,0.235,-0.026,0.041,0.274,1.0,12.0,0.001,0.08800000000000001,32.0,655.0,2.0,0.0,Regular Season
2216,2019.0,8,KC,8.0,Sun,27-Oct,8:20PM,0,Kansas City Chiefs,Green Bay Packers,24.0,337.0,1.0,-1.0,31.0,374.0,0.0,1.0,-7.0,1109.0,0,15-4-0,12.2,10.0,0,11.2,0.5,0.5,8.0,0,3.0,AFC West,1632.0,17.0,-115.0,85.4,0.88,0.84,0.3,0.08,5.0,2.0,0.0,10,6,0.12300000000000001,0.475,0.228,0.45,-0.096,0.526,0.265,3.0,0.249,0.256,-0.006,0.002,4.0,0.301,0.317,0.235,-0.026,0.041,0.274,1.0,12.0,0.001,0.08800000000000001,55.0,711.0,1.0,0.0,Regular Season
2217,2019.0,8,GB,8.0,Sun,27-Oct,8:20PM,0,Green Bay Packers,Kansas City Chiefs,31.0,374.0,0.0,1.0,24.0,337.0,1.0,-1.0,7.0,1109.0,1,14-4-0,3.4,10.0,0,4.2,-0.4,-0.4,19.0,0,6.0,NFC North,1619.0,32.0,0.0,87.1,0.85,0.62,0.41,0.08,6.0,1.0,0.0,12,4,0.28600000000000003,0.516,0.41,0.535,0.031,0.476,0.22699999999999998,5.0,0.20199999999999999,0.196,-0.040999999999999995,-0.011000000000000001,9.0,0.077,0.054000000000000006,0.066,-0.009000000000000001,0.001,0.071,20.0,9.9,-0.004,0.183,55.0,711.0,1.0,0.0,Regular Season
